city,state,month,year,supply_score,demand_score,median_listing_price_yy,median_days_on_market_yy,unique_viewers_per_property_yy,mortgage_rate,date,date_month_num,hotness_rank_yy,hotness_rank,class,city_state,latitude,longitude
staunton,va,July,2021,50.15852885,85.98604946,0.055945057,-0.443609023,0.066666667,2.18,2021-07-01,7,7,346,2,"staunton, va",38.145104,-79.07519
vicksburg,ms,July,2021,3.233988586,29.04248573,-0.061913696,-0.183098592,0.625,2.18,2021-07-01,7,-40,1423,1,"vicksburg, ms",32.325824,-90.85065
austin,mn,July,2021,50.15852885,52.94863665,-0.152483299,-0.1956521739999999,0.1041666669999999,2.18,2021-07-01,7,-517,742,2,"austin, mn",43.669538,-92.978374
dubuque,ia,July,2021,53.96322131,70.06975269,-0.135048232,-0.470588235,0.230769231,2.18,2021-07-01,7,75,464,2,"dubuque, ia",42.514977,-90.681914
elizabethtown,ky,July,2021,87.31769182,48.50982879,0.1404561819999999,-0.411764706,0.086956522,2.18,2021-07-01,7,-166,352,3,"elizabethtown, ky",37.706973,-85.858977
cedartown,ga,July,2021,41.15409004,67.27964490000001,0.184525361,-0.272727273,0.192307692,2.18,2021-07-01,7,-336,660,2,"cedartown, ga",34.011196,-85.2459
east stroudsburg,pa,July,2021,50.15852885,33.98858592,0.296043656,-0.471428571,-0.145833333,2.18,2021-07-01,7,-337,997,3,"east stroudsburg, pa",41.036714,-75.173463
brainerd,mn,July,2021,66.70894103,51.68040583,0.193936553,-0.384615385,0.575757576,2.18,2021-07-01,7,98,534,3,"brainerd, mn",46.357219,-94.201873
spartanburg,sc,July,2021,50.15852885,40.83703234,0.159246221,-0.443609023,0.7307692309999999,2.18,2021-07-01,7,167,914,3,"spartanburg, sc",34.935211,-81.965377
london,ky,July,2021,28.66201649,51.17311351,0.100550275,-0.590697674,0.3684210529999999,2.18,2021-07-01,7,61,1050,2,"london, ky",37.101605,-84.097498
tiffin,oh,July,2021,24.54026633,68.6746988,0.420448332,-0.435582822,0.166666667,2.18,2021-07-01,7,-174,883,2,"tiffin, oh",41.123822,-83.184356
brookhaven,ms,July,2021,35.1934052,36.14457831,0.059171598,-0.629955947,1.263157895,2.18,2021-07-01,7,335,1124,1,"brookhaven, ms",31.58581,-90.451995
gainesville,tx,July,2021,96.70259987,64.42612555,-0.45861954,-0.753424658,0.132075472,2.18,2021-07-01,7,452,170,0,"gainesville, tx",33.625943,-97.103208
cleveland,ms,July,2021,18.4527584,44.70513633,0.111111111,-0.315068493,0.5,2.18,2021-07-01,7,-158,1194,1,"cleveland, ms",33.743002,-90.730871
new bern,nc,July,2021,16.7406468,64.74318326,0.131475838,-0.281690141,1.142857143,2.18,2021-07-01,7,65,1032,2,"new bern, nc",35.101941,-77.031945
kennewick,wa,July,2021,91.05897273,92.13696893,0.061686949,-0.577981651,0.914893617,2.18,2021-07-01,7,353,38,0,"kennewick, wa",46.210913,-119.167951
new ulm,mn,July,2021,14.20418516,84.02029169,-0.039663462,-0.061946903,1.108108108,2.18,2021-07-01,7,-181,816,2,"new ulm, mn",44.304378,-94.464421
americus,ga,July,2021,10.65313887,27.52060875,-0.016393443,-0.55984556,0.52,2.18,2021-07-01,7,31,1388,1,"americus, ga",32.0881,-84.2362
coldwater,mi,July,2021,35.1934052,67.46987952,0.0944340209999999,-0.454545455,0.476190476,2.18,2021-07-01,7,121,747,2,"coldwater, mi",41.925464,-85.005682
wausau,wi,July,2021,58.14838301,15.78947368,-0.011266958,-0.2553191489999999,0.363636364,2.18,2021-07-01,7,-299,1107,3,"wausau, wi",44.963433,-89.633955
ogdensburg,ny,July,2021,7.03868104,7.989854153,0.078417266,-0.544827586,0.642857143,2.18,2021-07-01,7,32,1509,1,"ogdensburg, ny",44.690203,-75.477403
barre,vt,July,2021,65.56753329,76.03043754,0.0,-0.604790419,1.029411765,2.18,2021-07-01,7,768,305,0,"barre, vt",44.194522,-72.493619
juneau,ak,July,2021,45.97336715,44.76854788,0.160184575,-0.415384615,0.548387097,2.18,2021-07-01,7,40,924,2,"juneau, ak",58.362767,-134.529429
danville,ky,July,2021,74.69879518,63.03107166,0.156850589,-0.552238806,0.282608696,2.18,2021-07-01,7,322,336,0,"danville, ky",37.646524,-84.774696
meridian,ms,July,2021,9.004438808,14.39441978,0.289224953,-0.504132231,0.933333333,2.18,2021-07-01,7,56,1467,1,"meridian, ms",32.357441,-88.655973
lincoln,il,July,2021,26.506024100000005,32.65694356,0.304118268,-0.652509653,1.05,2.18,2021-07-01,7,234,1240,1,"lincoln, il",40.14508,-89.368376
augusta,me,July,2021,82.37159163,83.83005707,0.0623853209999999,-0.434343434,0.350877193,2.18,2021-07-01,7,65,128,0,"augusta, me",44.323228,-69.766548
raleigh,nc,July,2021,96.70259987,65.31388713,0.06888361,-0.6435643560000001,1.142857143,2.18,2021-07-01,7,563,162,0,"raleigh, nc",35.772701,-78.632439
albany,or,July,2021,82.37159163,36.52504756,0.114038192,-0.111111111,0.535714286,2.18,2021-07-01,7,-100,529,3,"albany, or",44.627722,-123.094409
hudson,ny,July,2021,5.263157895,10.27266963,-0.025974026,-0.191011236,0.19047619,2.18,2021-07-01,7,-146,1508,1,"hudson, ny",42.246978,-73.755248
norwich,ct,July,2021,70.7038681,54.09004439,0.170787248,-0.3921568629999999,0.514285714,2.18,2021-07-01,7,85,450,3,"norwich, ct",41.537055,-72.08494
tallahassee,fl,July,2021,16.7406468,42.04185162,-0.000503,-0.420454545,0.5862068970000001,2.18,2021-07-01,7,-32,1245,1,"tallahassee, fl",30.428563,-84.259337
stevens point,wi,July,2021,58.14838301,29.74001268,0.05465288,-0.213483146,0.444444444,2.18,2021-07-01,7,-320,959,3,"stevens point, wi",44.521221,-89.558764
fond du lac,wi,July,2021,78.31325301,72.28915663,-0.183993723,-0.5503875970000001,0.32,2.18,2021-07-01,7,293,239,0,"fond du lac, wi",43.770446,-88.429149
sandpoint,id,July,2021,82.37159163,44.32466709,0.332740214,-0.50877193,0.119047619,2.18,2021-07-01,7,83,434,3,"sandpoint, id",48.311989,-116.533249
centralia,il,July,2021,0.824350032,1.458465441,0.046462955,1.478873239,-0.214285714,2.18,2021-07-01,7,-18,1563,1,"centralia, il",38.524117,-89.136478
clewiston,fl,July,2021,20.54533925,39.56880152,0.111152279,-0.556561086,0.4516129029999999,2.18,2021-07-01,7,36,1228,1,"clewiston, fl",26.717171,-80.949249
deltona,fl,July,2021,66.70894103,39.50538998,0.173868663,-0.6,1.0,2.18,2021-07-01,7,610,691,3,"deltona, fl",28.898897,-81.247307
mount pleasant,tx,July,2021,53.96322131,71.65504122,0.165644172,-0.3898305079999999,0.571428571,2.18,2021-07-01,7,136,444,2,"mount pleasant, tx",33.173309,-94.969461
beckley,wv,July,2021,45.97336715,76.72796449,0.248958333,-0.6779661020000001,1.258064516,2.18,2021-07-01,7,793,488,2,"beckley, wv",37.793214,-81.206084
riverton,wy,July,2021,28.66201649,38.42739379,0.1917525769999999,-0.479289941,1.095238095,2.18,2021-07-01,7,188,1155,1,"riverton, wy",43.045786,-108.411335
hattiesburg,ms,July,2021,45.97336715,51.55358275,0.0752067709999999,-0.396825397,0.857142857,2.18,2021-07-01,7,177,823,2,"hattiesburg, ms",31.314553,-89.306471
zanesville,oh,July,2021,74.69879518,82.87888396,-0.136425648,-0.527559055,0.310344828,2.18,2021-07-01,7,217,193,0,"zanesville, oh",39.944265,-82.008898
lubbock,tx,July,2021,82.37159163,14.01395054,0.133893242,-0.164179104,0.272727273,2.18,2021-07-01,7,-238,835,3,"lubbock, tx",33.586527,-101.860634
kill devil hills,nc,July,2021,14.20418516,69.37222575,0.297034068,-0.582677165,0.75,2.18,2021-07-01,7,176,1007,2,"kill devil hills, nc",36.008793,-75.675654
astoria,or,July,2021,58.14838301,85.35193405,0.2398722039999999,-0.5,0.410714286,2.18,2021-07-01,7,240,290,0,"astoria, or",46.155802,-123.79798
santa maria,ca,July,2021,42.23208624,46.10019023,-0.053481894,-0.4583333329999999,0.454545455,2.18,2021-07-01,7,40,951,2,"santa maria, ca",34.954538,-120.43245
newton,ia,July,2021,45.97336715,65.75776791,0.001669449,-0.37704918,0.564102564,2.18,2021-07-01,7,50,622,2,"newton, ia",41.699173,-93.045456
campbellsville,ky,July,2021,62.84083703,43.24667089,0.651207116,-0.628415301,0.382352941,2.18,2021-07-01,7,438,694,3,"campbellsville, ky",37.346618,-85.350755
eugene,or,July,2021,62.84083703,33.67152822,0.051168224,-0.333333333,0.366666667,2.18,2021-07-01,7,-143,833,3,"eugene, or",44.073677,-123.078757
sandusky,oh,July,2021,39.3785669,83.19594166,-0.146409352,-0.401459854,0.1875,2.18,2021-07-01,7,-49,490,2,"sandusky, oh",41.434878,-82.70633
lewistown,pa,July,2021,86.30310717,84.90805327,0.080864692,-0.440860215,1.323529412,2.18,2021-07-01,7,366,105,0,"lewistown, pa",40.599439,-77.57558
mobile,al,July,2021,74.69879518,25.04755866,-0.019063698,-0.482758621,0.333333333,2.18,2021-07-01,7,135,794,3,"mobile, al",30.6959,-88.0434
dayton,tn,July,2021,53.96322131,96.76601141,0.077586207,-0.614973262,0.579710145,2.18,2021-07-01,7,441,237,0,"dayton, tn",35.500186,-85.013455
janesville,wi,July,2021,58.14838301,90.67850349,-0.033765131,-0.230769231,-0.011494253,2.18,2021-07-01,7,-200,257,0,"janesville, wi",42.691542,-89.033124
provo,ut,July,2021,97.97083069,5.897273304,0.2167275139999999,-0.673469388,0.461538462,2.18,2021-07-01,7,304,724,3,"provo, ut",40.231949,-111.675504
carbondale,il,July,2021,0.824350032,1.014584654,0.006716418,1.478873239,0.25,2.18,2021-07-01,7,0,1565,1,"carbondale, il",37.719994,-89.215762
rolla,mo,July,2021,65.56753329,24.54026633,0.194339623,-0.668341709,0.5,2.18,2021-07-01,7,424,933,3,"rolla, mo",37.948527,-91.760348
defiance,oh,July,2021,50.15852885,91.24920736,0.065131342,-0.314814815,0.1891891889999999,2.18,2021-07-01,7,-123,307,2,"defiance, oh",41.279858,-84.362583
durant,ok,July,2021,18.4527584,49.84147115,0.155857143,-0.152542373,0.159090909,2.18,2021-07-01,7,-611,1148,2,"durant, ok",34.00609,-96.384705
hobbs,nm,July,2021,8.053265694,3.297400127,0.011673152,-0.023255814,-0.111111111,2.18,2021-07-01,7,-305,1525,1,"hobbs, nm",32.72217,-103.137246
ada,ok,July,2021,15.02853519,21.36968928,0.59798995,0.0,1.125,2.18,2021-07-01,7,-341,1395,1,"ada, ok",34.780044,-96.69236
johnson city,tn,July,2021,58.14838301,100.0,0.100110011,-0.556962025,1.071428571,2.18,2021-07-01,7,319,188,0,"johnson city, tn",36.333872,-82.340775
nacogdoches,tx,July,2021,78.31325301,73.36715282,0.109090909,-0.691489362,0.810810811,2.18,2021-07-01,7,840,230,0,"nacogdoches, tx",31.618534,-94.651093
klamath falls,or,July,2021,31.83259353,26.25237793,0.1174089069999999,-0.452229299,0.233333333,2.18,2021-07-01,7,-118,1251,1,"klamath falls, or",42.229601,-121.786969
williston,nd,July,2021,12.11160431,0.951173114,0.163272727,0.0,-0.333333333,2.18,2021-07-01,7,-375,1518,1,"williston, nd",48.167924,-103.631699
cortland,ny,July,2021,18.4527584,52.56816741,-0.069898534,-0.346405229,0.65625,2.18,2021-07-01,7,-56,1127,2,"cortland, ny",42.595175,-76.185675
cadillac,mi,July,2021,78.31325301,93.21496512,-0.088564058,-0.414141414,0.566666667,2.18,2021-07-01,7,64,103,0,"cadillac, mi",44.250447,-85.430046
wapakoneta,oh,July,2021,35.1934052,75.39632213,0.0463297229999999,-0.236363636,0.326923077,2.18,2021-07-01,7,-318,638,2,"wapakoneta, oh",40.568978,-84.177378
longview,wa,July,2021,78.31325301,31.3253012,0.1382823869999999,-0.301204819,0.6,2.18,2021-07-01,7,-41,650,3,"longview, wa",46.151354,-122.963421
sebastian,fl,July,2021,24.54026633,57.32403297,0.081871125,-0.50802139,2.235294118,2.18,2021-07-01,7,403,1028,2,"sebastian, fl",27.878146,-80.516051
burlington,ia,July,2021,20.54533925,18.32593532,-0.020689655,-0.2949640289999999,0.523809524,2.18,2021-07-01,7,-161,1383,1,"burlington, ia",40.808665,-91.116972
danville,va,July,2021,82.37159163,61.57260621,0.264211005,-0.797101449,1.416666667,2.18,2021-07-01,7,1153,286,0,"danville, va",36.621789,-79.412441
twin falls,id,July,2021,86.30310717,47.55865568,0.133900441,-0.5737704920000001,0.4,2.18,2021-07-01,7,402,362,3,"twin falls, id",42.556495,-114.469265
fort leonard wood,mo,July,2021,45.97336715,7.609384907999999,0.174155461,-0.533742331,0.4375,2.18,2021-07-01,7,109,1292,1,"fort leonard wood, mo",37.759856,-92.126345
point pleasant,wv,July,2021,15.02853519,65.37729867,0.700100301,-0.518518519,2.588235294,2.18,2021-07-01,7,426,1043,2,"point pleasant, wv",38.863249,-82.113247
boulder,co,July,2021,82.37159163,30.18389347,0.072404372,-0.341176471,0.695652174,2.18,2021-07-01,7,78,608,3,"boulder, co",40.049733,-105.21426
bloomington,in,July,2021,53.96322131,15.6626506,-0.137931034,-0.4,0.111111111,2.18,2021-07-01,7,-157,1136,3,"bloomington, in",39.140057,-86.508262
modesto,ca,July,2021,85.22511097,37.22257451,0.1179576369999999,-0.431578947,-0.188679245,2.18,2021-07-01,7,-321,491,3,"modesto, ca",37.674649,-121.011303
newport,or,July,2021,35.1934052,71.21116043,0.307189542,-0.471698113,1.03125,2.18,2021-07-01,7,404,688,2,"newport, or",44.648653,-124.050903
casper,wy,July,2021,85.22511097,36.84210526,-0.008129793,-0.129032258,0.433333333,2.18,2021-07-01,7,-140,496,3,"casper, wy",42.845763,-106.316571
sikeston,mo,July,2021,28.66201649,6.721623335,0.144711722,-0.541666667,1.1,2.18,2021-07-01,7,104,1403,1,"sikeston, mo",36.891111,-89.58197
newport,tn,July,2021,42.23208624,95.75142676,0.3186813189999999,-0.752380952,0.303797468,2.18,2021-07-01,7,490,334,2,"newport, tn",35.954431,-83.202749
charleston,wv,July,2021,12.11160431,32.0862397,-0.137937192,-0.397849462,1.222222222,2.18,2021-07-01,7,69,1351,1,"charleston, wv",38.349,-81.630606
arkansas city,ks,July,2021,78.31325301,45.21242866,0.332991278,-0.726415094,0.1707317069999999,2.18,2021-07-01,7,575,476,3,"arkansas city, ks",37.067593,-97.035658
mankato,mn,July,2021,50.15852885,93.53202283,-0.067480502,-0.4351145039999999,0.666666667,2.18,2021-07-01,7,170,288,2,"mankato, mn",44.153809,-93.996044
north wilkesboro,nc,July,2021,22.6379201,88.07863031,-0.1783561639999999,-0.47826087,0.729166667,2.18,2021-07-01,7,250,635,2,"north wilkesboro, nc",36.1583,-81.1477
freeport,il,July,2021,97.71718453,42.23208624,-0.1017964069999999,-0.748148148,-0.08,2.18,2021-07-01,7,260,319,3,"freeport, il",42.299148,-89.634521
gainesville,ga,July,2021,70.7038681,35.38363982,0.16805373,-0.483333333,0.826086957,2.18,2021-07-01,7,366,693,3,"gainesville, ga",34.307269,-83.825596
fayetteville,nc,July,2021,41.15409004,85.79581484,0.0409745289999999,-0.166666667,0.6,2.18,2021-07-01,7,-193,431,2,"fayetteville, nc",35.05099,-78.842255
rocky mount,nc,July,2021,28.66201649,74.76220672,0.258543165,-0.362318841,0.416666667,2.18,2021-07-01,7,-82,734,2,"rocky mount, nc",35.94265,-77.760816
corpus christi,tx,July,2021,35.1934052,27.01331642,0.0992971709999999,-0.4125874129999999,0.423076923,2.18,2021-07-01,7,-57,1201,1,"corpus christi, tx",27.794086,-97.402994
arcadia,fl,July,2021,15.02853519,77.67913759999999,-0.01384083,-0.564853556,1.028571429,2.18,2021-07-01,7,313,888,2,"arcadia, fl",27.1861,-81.8095
odessa,tx,July,2021,12.11160431,1.077996195,-0.123277867,0.066666667,-0.285714286,2.18,2021-07-01,7,-426,1517,1,"odessa, tx",31.8465,-102.3663
stephenville,tx,July,2021,66.70894103,48.065948,0.0,-0.4621848739999999,0.428571429,2.18,2021-07-01,7,174,583,3,"stephenville, tx",32.221372,-98.222407
laramie,wy,July,2021,70.7038681,88.90298034,0.053893794,-0.234567901,0.183098592,2.18,2021-07-01,7,-146,183,0,"laramie, wy",41.312907,-105.581146
kahului,hi,July,2021,8.560558022,26.823081800000004,0.404015056,-0.395121951,1.642857143,2.18,2021-07-01,7,74,1402,1,"kahului, hi",20.881388,-156.478327
new philadelphia,oh,July,2021,82.37159163,56.68991756,0.419375197,-0.348837209,-0.083333333,2.18,2021-07-01,7,-243,328,0,"new philadelphia, oh",40.484539,-81.435827
galesburg,il,July,2021,0.126823082,6.848446417000001,-0.065420561,1.050870147,0.4,2.18,2021-07-01,7,0,1542,1,"galesburg, il",40.952138,-90.369807
natchitoches,la,July,2021,3.677869372,19.46734306,0.084158416,-0.343873518,0.5,2.18,2021-07-01,7,-23,1469,1,"natchitoches, la",31.761688,-93.091572
payson,az,July,2021,31.83259353,58.9093215,0.211116777,-0.5168539329999999,0.166666667,2.18,2021-07-01,7,-71,922,2,"payson, az",34.219779,-111.287774
san angelo,tx,July,2021,93.97590361,22.13062777,-0.1138297869999999,-0.44,0.2592592589999999,2.18,2021-07-01,7,-68,566,3,"san angelo, tx",31.478165,-100.481752
malone,ny,July,2021,15.02853519,38.30057070000001,0.005293806,-0.405714286,0.375,2.18,2021-07-01,7,-154,1294,1,"malone, ny",44.848164,-74.292808
shelbyville,tn,July,2021,82.37159163,74.5719721,0.428707526,-0.450980392,0.5111111110000001,2.18,2021-07-01,7,149,198,0,"shelbyville, tn",35.488313,-86.463425
cambridge,md,July,2021,35.1934052,51.36334813,0.195710456,-0.665338645,0.7333333329999999,2.18,2021-07-01,7,346,975,2,"cambridge, md",38.564282,-76.087358
hastings,ne,July,2021,0.69752695,25.74508561,-0.097410835,3.696296296,-0.119047619,2.18,2021-07-01,7,-337,1452,1,"hastings, ne",40.587654,-98.391146
kingston,ny,July,2021,4.185161699,9.511731135,0.130061525,0.106382979,-0.172413793,2.18,2021-07-01,7,-462,1514,1,"kingston, ny",41.930126,-74.023575
san luis obispo,ca,July,2021,53.96322131,57.26062143,0.120906801,-0.462686567,0.5277777779999999,2.18,2021-07-01,7,204,629,2,"san luis obispo, ca",35.263453,-120.650933
findlay,oh,July,2021,13.12618897,38.61762841,0.016060175,-0.303797468,0.023255814,2.18,2021-07-01,7,-444,1310,1,"findlay, oh",41.044167,-83.65
coffeyville,ks,July,2021,20.54533925,21.55992391,-0.27148847,-0.533333333,1.266666667,2.18,2021-07-01,7,111,1366,1,"coffeyville, ks",37.044056,-95.632756
clovis,nm,July,2021,15.02853519,6.277742549,0.22748538,-0.311258278,0.818181818,2.18,2021-07-01,7,-60,1474,1,"clovis, nm",34.412585,-103.221391
harrisonburg,va,July,2021,50.15852885,81.8642993,0.1173989459999999,-0.149425287,0.3157894739999999,2.18,2021-07-01,7,-277,381,2,"harrisonburg, va",38.448864,-78.871438
carlsbad,nm,July,2021,6.658211795,2.09258085,-0.074109354,-0.014705882,0.0,2.18,2021-07-01,7,-199,1533,1,"carlsbad, nm",32.411867,-104.239539
amsterdam,ny,July,2021,18.4527584,25.87190869,0.151125402,-0.447513812,0.15625,2.18,2021-07-01,7,-190,1349,1,"amsterdam, ny",42.948822,-74.18393
tullahoma,tn,July,2021,92.26379201,89.66391883,0.311349973,-0.405405405,0.7,2.18,2021-07-01,7,59,44,0,"tullahoma, tn",35.35841,-86.22069
ukiah,ca,July,2021,10.65313887,42.42232086,0.115082999,-0.37704918,0.045454545,2.18,2021-07-01,7,-362,1296,1,"ukiah, ca",39.151917,-123.200692
rochelle,il,July,2021,66.70894103,72.22574509,0.047088325,-0.549295775,0.692307692,2.18,2021-07-01,7,504,330,0,"rochelle, il",41.928156,-89.071035
bluefield,wv,July,2021,3.931515536,24.47685479,0.0068965519999999,-0.362204724,1.0,2.18,2021-07-01,7,59,1443,1,"bluefield, wv",37.279788,-81.229023
torrington,ct,July,2021,22.6379201,37.28598605,0.3934756339999999,-0.119266055,0.535714286,2.18,2021-07-01,7,-420,1234,1,"torrington, ct",41.813065,-73.115579
natchez,ms,July,2021,9.955611921,9.067850349,0.029411765,-0.612040134,1.181818182,2.18,2021-07-01,7,55,1495,1,"natchez, ms",31.54924,-91.364214
lewisburg,pa,July,2021,16.7406468,84.14711477,0.003010033,-0.209302326,0.772727273,2.18,2021-07-01,7,-128,775,2,"lewisburg, pa",40.970205,-76.909878
dyersburg,tn,July,2021,53.96322131,86.62016487,-0.132133995,-0.602209945,1.025,2.18,2021-07-01,7,696,312,0,"dyersburg, tn",36.044447,-89.383644
bennettsville,sc,July,2021,35.1934052,75.33291059,0.6145181479999999,-0.540983607,1.379310345,2.18,2021-07-01,7,598,641,2,"bennettsville, sc",34.625501,-79.689826
hermiston,or,July,2021,28.66201649,34.24223209,0.108777765,-0.428571429,0.75,2.18,2021-07-01,7,64,1197,1,"hermiston, or",45.844992,-119.284876
ozark,al,July,2021,31.83259353,41.78820545,0.096929976,-0.574257426,1.0,2.18,2021-07-01,7,269,1109,1,"ozark, al",31.439069,-85.643629
mcallen,tx,July,2021,22.6379201,9.701965758,0.209302326,-0.51758794,1.0,2.18,2021-07-01,7,69,1422,1,"mcallen, tx",26.21544,-98.235871
corsicana,tx,July,2021,42.23208624,93.84908053,0.458625526,-0.56424581,0.352112676,2.18,2021-07-01,7,295,347,2,"corsicana, tx",32.0322,-96.3483
urbana,oh,July,2021,82.37159163,97.46353836,-0.1264870109999999,-0.2328767119999999,-0.073770492,2.18,2021-07-01,7,-47,56,0,"urbana, oh",40.106639,-83.767142
edwards,co,July,2021,2.4096385540000003,3.4242232089999995,-0.05023761,-0.258503401,0.6,2.18,2021-07-01,7,9,1546,1,"edwards, co",39.645,-106.593611
auburn,in,July,2021,65.56753329,98.09765377,0.011560694,-0.34,0.063636364,2.18,2021-07-01,7,-49,149,0,"auburn, in",41.359001,-85.046848
idaho falls,id,July,2021,99.17564997,74.95244134,0.257575758,-0.416666667,0.0,2.18,2021-07-01,7,-69,84,0,"idaho falls, id",43.517679,-111.990626
kapaa,hi,July,2021,3.233988586,14.64806595,0.6761363640000001,-0.322957198,0.611111111,2.18,2021-07-01,7,-1,1498,1,"kapaa, hi",22.086798,-159.344842
palm bay,fl,July,2021,58.14838301,41.28091313,0.15070874,-0.461538462,0.7307692309999999,2.18,2021-07-01,7,262,799,3,"palm bay, fl",28.014605,-80.599087
silver city,nm,July,2021,10.65313887,21.62333545,0.2828875839999999,-0.598591549,0.7894736840000001,2.18,2021-07-01,7,92,1424,1,"silver city, nm",32.789986,-108.274916
yakima,wa,July,2021,89.22003805,40.71020926,-0.0895101309999999,-0.5,0.022727273,2.18,2021-07-01,7,-103,397,3,"yakima, wa",46.606991,-120.477336
dover,de,July,2021,24.54026633,42.67596703,0.246969172,-0.2,0.4375,2.18,2021-07-01,7,-376,1153,1,"dover, de",39.156639,-75.535983
truckee,ca,July,2021,4.0583386180000005,10.77996195,0.089190917,-0.310344828,0.041666667,2.18,2021-07-01,7,-120,1510,1,"truckee, ca",39.328056,-120.182222
moscow,id,July,2021,24.54026633,84.84464172,0.276364131,0.0,0.039473684,2.18,2021-07-01,7,-576,652,2,"moscow, id",46.730921,-116.989683
pensacola,fl,July,2021,93.97590361,66.77235257,0.314952985,-0.571428571,0.648648649,2.18,2021-07-01,7,255,175,0,"pensacola, fl",30.422282,-87.224763
marion,in,July,2021,62.84083703,60.11414077,0.0586034909999999,-0.408695652,0.78125,2.18,2021-07-01,7,308,483,0,"marion, in",40.574333,-85.674127
big spring,tx,July,2021,10.65313887,1.902346227,0.095477387,-0.43,0.090909091,2.18,2021-07-01,7,-7,1520,1,"big spring, tx",32.241767,-101.467517
fairbanks,ak,July,2021,91.05897273,33.35447051,0.038752977,-0.342857143,0.4642857139999999,2.18,2021-07-01,7,-15,458,3,"fairbanks, ak",64.840238,-147.710431
camden,ar,July,2021,4.185161699,6.975269499,0.2300683369999999,-0.426470588,1.2,2.18,2021-07-01,7,23,1526,1,"camden, ar",33.575866,-92.833386
hilton head island,sc,July,2021,31.83259353,63.98224477,0.183580388,-0.610859729,1.6818181819999998,2.18,2021-07-01,7,565,846,2,"hilton head island, sc",32.1632,-80.7533
talladega,al,July,2021,20.54533925,29.6131896,0.236393623,-0.4895833329999999,0.857142857,2.18,2021-07-01,7,74,1317,1,"talladega, al",33.435445,-86.113352
gulfport,ms,July,2021,26.506024100000005,33.4812936,-0.046361871,-0.497206704,0.518518519,2.18,2021-07-01,7,34,1231,1,"gulfport, ms",30.382556,-89.097618
jefferson,ga,July,2021,66.70894103,45.90995561,0.295987654,-0.3263157889999999,1.086956522,2.18,2021-07-01,7,197,607,3,"jefferson, ga",34.106197,-83.570813
owatonna,mn,July,2021,31.83259353,69.87951807,-0.029374202,-0.385714286,0.3061224489999999,2.18,2021-07-01,7,-104,761,2,"owatonna, mn",44.080478,-93.21914
salina,ks,July,2021,97.71718453,81.92771084,-0.066711141,-0.6761904759999999,0.744186047,2.18,2021-07-01,7,357,57,0,"salina, ks",38.823802,-97.608787
lake havasu city,az,July,2021,39.3785669,20.79898542,0.240192278,-0.392592593,0.222222222,2.18,2021-07-01,7,-156,1225,1,"lake havasu city, az",34.492879,-114.308083
calhoun,ga,July,2021,31.83259353,61.63601776,0.2736486489999999,-0.165048544,-0.0491803279999999,2.18,2021-07-01,7,-671,877,2,"calhoun, ga",34.496456,-84.934545
ottumwa,ia,July,2021,74.69879518,43.37349398,-0.217687075,-0.7,0.566666667,2.18,2021-07-01,7,707,538,3,"ottumwa, ia",41.015099,-92.413428
columbus,ms,July,2021,10.65313887,19.8478123,-0.06581741,-0.245033113,1.2,2.18,2021-07-01,7,-63,1437,1,"columbus, ms",33.537699,-88.426194
mason city,ia,July,2021,58.14838301,17.12111604,0.181959565,-0.523809524,0.55,2.18,2021-07-01,7,205,1091,3,"mason city, ia",43.149869,-93.195379
jackson,ms,July,2021,23.7159163,81.10336081,0.155192532,-0.43030303,1.242424242,2.18,2021-07-01,7,378,705,2,"jackson, ms",32.293502,-90.186655
aberdeen,sd,July,2021,78.31325301,25.68167406,0.091693015,-0.49122807,0.85,2.18,2021-07-01,7,354,722,3,"aberdeen, sd",45.466109,-98.485642
bloomington,il,July,2021,9.511731135,36.96892834,0.000667,-0.191780822,0.791666667,2.18,2021-07-01,7,-136,1331,1,"bloomington, il",40.478295,-88.989318
watertown,ny,July,2021,23.7159163,9.321496512,-0.035795887,-0.43373494,0.411764706,2.18,2021-07-01,7,-30,1417,1,"watertown, ny",43.974258,-75.912212
brookings,or,July,2021,6.4045656310000005,82.11794547,0.224944321,-0.361502347,0.5625,2.18,2021-07-01,7,2,950,2,"brookings, or",42.064004,-124.267811
rutland,vt,July,2021,13.12618897,66.26506024,0.188899901,-0.573643411,0.694444444,2.18,2021-07-01,7,140,1054,2,"rutland, vt",43.614131,-72.970773
somerset,pa,July,2021,31.83259353,58.78249841,-0.03125,-0.610859729,0.8666666670000001,2.18,2021-07-01,7,350,927,2,"somerset, pa",40.024813,-79.080814
nogales,az,July,2021,9.511731135,16.55041218,0.311428571,-0.553030303,0.7222222220000001,2.18,2021-07-01,7,58,1454,1,"nogales, az",31.376969,-110.943508
huntingdon,pa,July,2021,16.7406468,87.31769182,-0.253785901,-0.081081081,0.607843137,2.18,2021-07-01,7,-378,720,2,"huntingdon, pa",40.502274,-78.005028
olean,ny,July,2021,4.502219404,20.03804692,-0.2739475289999999,-0.468531469,0.65,2.18,2021-07-01,7,34,1464,1,"olean, ny",42.0787,-78.423265
dothan,al,July,2021,85.22511097,36.65187064,0.071939019,-0.431578947,1.15,2.18,2021-07-01,7,378,498,3,"dothan, al",31.202888,-85.418036
